"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.171356042E0,2.019090343E-1,4.401236644E0,2.286847796E0,4.964002830E0
2.181350042E0,5.993483752E-2,5.093699005E0,5.875520269E0,7.776316620E0
2.191344042E0,-9.143182211E-1,6.618153495E0,9.330245311E0,1.147560068E1
2.201338042E0,-1.642637243E0,8.147391007E0,1.170316705E1,1.435417557E1
2.211331042E0,-1.474931205E0,9.240270696E0,1.275588104E1,1.581994076E1
2.221325042E0,-8.763442831E-1,1.008482849E1,1.310838394E1,1.656204923E1
2.231319042E0,-6.513085607E-1,1.107581460E1,1.389946194E1,1.778462578E1
2.241313042E0,-4.519734708E-1,1.202691334E1,1.527358685E1,1.944565195E1
2.251307042E0,-2.361080099E-1,1.318694129E1,1.672230236E1,2.129757178E1
2.261301042E0,-3.634100077E-1,1.416454195E1,1.765079810E1,2.263442045E1
2.271295042E0,-7.476996184E-1,1.461868232E1,1.829725574E1,2.343191190E1
2.281289042E0,-1.218338352E0,1.476803775E1,1.878726995E1,2.392782480E1
2.291283042E0,-1.516334169E0,1.468785021E1,1.879698569E1,2.390311452E1
2.301277042E0,-1.774105748E0,1.435307840E1,1.804615759E1,2.312622136E1
2.311271042E0,-1.831240938E0,1.357992797E1,1.681637704E1,2.169235865E1
2.321265042E0,-1.640623608E0,1.255543030E1,1.555010168E1,2.005333234E1
2.331259042E0,-1.128771360E0,1.133112976E1,1.433779846E1,1.830959014E1
2.341253042E0,-7.779025338E-1,9.841104848E0,1.285812194E1,1.621060693E1
2.351247042E0,-6.047242322E-1,8.081175383E0,1.075412068E1,1.346559313E1
2.361241042E0,-3.450704350E-1,6.249581273E0,8.191067369E0,1.030873049E1
2.371235042E0,3.032029822E-2,4.261554263E0,5.383796915E0,6.866369731E0
2.381229042E0,4.141959992E-1,2.173625236E0,2.429991143E0,3.286496911E0
2.391223500E0,7.330625027E-1,-2.353001440E-1,-5.432519424E-1,9.422682546E-1
2.401217500E0,8.335999672E-1,-2.840258691E0,-3.316241341E0,4.445156349E0
2.411211500E0,6.898569877E-1,-5.292421306E0,-5.834873934E0,7.907678533E0
2.421205500E0,4.483318980E-1,-7.537621724E0,-7.862459697E0,1.090114743E1
2.431199500E0,1.818583471E-1,-9.440503918E0,-9.301862342E0,1.325446452E1
2.441193500E0,-1.214817524E-2,-1.071074252E1,-1.015352860E1,1.475853299E1
2.451187500E0,2.115259498E-2,-1.143143290E1,-1.047807713E1,1.550703731E1
