"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.724259917E0,-1.012407968E0,-1.808058482E-1,-3.516573966E-2,1.029027345E0
2.734275917E0,-7.962510234E-1,2.888436824E-1,-1.813052005E-1,8.662089476E-1
2.744291917E0,-6.033882165E-1,7.679563469E-1,-4.239810222E-1,1.064703808E0
2.754307917E0,-3.144626731E-1,1.149476643E0,-3.753481217E-1,1.249427684E0
2.764323917E0,-3.937795687E-1,1.497995839E0,-4.485223711E-1,1.612521690E0
2.774339917E0,-7.300921172E-1,1.687979477E0,-6.664608161E-1,1.956138859E0
2.784355917E0,-1.292598356E0,1.761980669E0,-5.512035710E-1,2.253710666E0
2.794371917E0,-1.877180758E0,1.708130152E0,-4.679099840E-1,2.580785920E0
2.804387917E0,-2.057155716E0,1.714646873E0,-5.114256938E-1,2.726437196E0
2.814404917E0,-2.055971071E0,1.709863266E0,-6.488218130E-1,2.751657533E0
2.824420917E0,-2.063123969E0,1.635988374E0,-7.389176121E-1,2.734764654E0
2.834436917E0,-1.771170738E0,1.502704602E0,-7.296173233E-1,2.434647478E0
2.844452917E0,-1.522622557E0,1.028724623E0,-3.284775719E-1,1.866695293E0
2.854468917E0,-1.339448002E0,6.459518534E-1,9.293783829E-2,1.489970533E0
2.864484917E0,-1.125982531E0,4.164194030E-1,4.351645531E-1,1.276953393E0
2.874500917E0,-8.403483850E-1,2.769182861E-1,6.254235949E-1,1.083523797E0
2.884516917E0,-8.722010922E-1,1.772554189E-1,2.848738615E-1,9.345091470E-1
2.894532917E0,-7.648912364E-1,1.362038720E-1,1.157153745E-1,7.854935685E-1
2.904548917E0,-6.103633600E-1,2.314322108E-1,-1.297902073E-1,6.655447373E-1
2.914564917E0,-5.063273603E-1,4.182729703E-1,-3.537280418E-1,7.459512055E-1
2.924580917E0,-4.052781183E-1,5.366779178E-1,-6.893962272E-1,9.630891437E-1
2.934596917E0,-2.165019304E-1,5.374322087E-1,-9.523496081E-1,1.114753892E0
2.944612917E0,-1.843773276E-1,4.997732162E-1,-1.362373180E0,1.462815419E0
2.954628917E0,-2.497591388E-1,3.363955790E-1,-1.615680994E0,1.669121532E0
2.964644917E0,-2.585931122E-1,1.440911812E-1,-1.958409693E0,1.980656757E0
2.974660917E0,-1.294012213E-1,-2.994709969E-2,-2.077105393E0,2.081347717E0
2.984676917E0,1.286621332E-2,-1.516387671E-1,-1.907626479E0,1.913687184E0
2.994693917E0,2.146536255E-1,-2.491925436E-1,-1.918700959E0,1.946686023E0
3.004709917E0,4.064580864E-1,-2.440820771E-1,-1.990959680E0,2.046632523E0
3.014725917E0,6.098996758E-1,-2.600128162E-1,-1.603728409E0,1.735375777E0
3.024741917E0,5.860278332E-1,-4.401012111E-1,-1.363877230E0,1.548314825E0
3.034757917E0,5.676658219E-1,-6.305035096E-1,-1.403265098E0,1.639796358E0
3.044773917E0,2.827590698E-1,-8.272371733E-1,-1.356600224E0,1.613889154E0
3.054789917E0,1.454576755E-1,-9.027095246E-1,-1.267657935E0,1.563009616E0
