Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.763900708,0.001598243,0.010891718,0.021719483,0.024349945
3.773896708,-0.004571879,0.008034668,0.028305786,0.029777097
3.783891708,-0.009790464,0.006877175,0.023815709,0.026652143
3.793887708,-0.002575817,-0.006859542,0.033693995,0.034481495
3.803883708,-0.00892186,0.009225645,0.027705277,0.030533498
3.813879708,-0.005189372,0.006375932,0.02486353,0.026187349
3.823874708,-0.007766397,0.001310425,0.023515747,0.024799688
3.833870708,-0.012785467,-0.00067507,0.022318822,0.025730404
3.843866708,-0.004973715,0.004910684,0.026960342,0.027851619
3.853862708,-0.006233554,0.005418459,0.025613728,0.02691245
3.863857708,-0.002702412,0.006913784,0.02711237,0.028110212
3.873853708,-0.015849611,-0.00141964,0.025616652,0.030156896
3.883849708,-0.010111051,0.008095488,0.03055521,0.033187214
3.893845708,-0.004012524,0.005934796,0.027861983,0.02876825
3.903840708,-0.010506588,0.002857735,0.023820972,0.026191482
3.913836708,-0.009202209,0.000712684,0.037293541,0.038418704
3.923832708,-0.001234891,0.013402028,0.034450625,0.03698628
3.933828708,-0.002563693,0.009004813,0.028014595,0.029537717
3.943823708,-0.012303917,0.00013466,0.025469887,0.028286386
3.953819708,-0.007702304,0.00061065,0.034600314,0.035452505
3.963815708,-0.018033274,-0.00262476,0.030110822,0.03519588
3.973810708,-0.018019876,-0.005512965,0.033105181,0.038092804
3.983806708,-0.006430772,-0.000338179,0.022477866,0.023382123
3.993802708,-0.004605194,0.004579375,0.007059928,0.009592761
4.003798708,-0.004868796,0.001704856,0.021727669,0.022331666
4.013793708,-0.004010484,0.001768938,0.027417009,0.027765186
4.023789708,-0.006605526,0.005910713,0.030262265,0.031533699
4.033785708,-0.009776131,0.00490469,0.029664679,0.031616798
4.043781708,-0.006318643,-0.000525738,0.023081299,0.023936333
4.053776708,-0.011501069,0.002273708,0.031763245,0.033857762
4.063772708,-0.012999831,-0.002344816,0.02876947,0.031657167
4.073768708,-0.006916968,-0.001681285,0.034906123,0.035624551
4.083764708,-0.006604293,0.005045014,0.033558925,0.034572681
4.093759708,-0.008839652,0.00457266,0.040143474,0.041358762
4.103755708,-0.008702315,-0.002896099,0.019787562,0.021809753
4.113751708,-0.007711166,-0.002982866,0.023378922,0.024797854
4.123746708,-0.003785876,0.001222872,0.03535402,0.03557717
4.133742708,-0.00591101,-0.001444482,0.037299389,0.037792472
4.143738708,-0.015265253,0.005250635,0.029367056,0.033511507
4.153734708,-0.011410263,0.005927898,0.023679469,0.02694534
4.163729708,-0.003688805,0.001816995,0.030117254,0.030396673
4.173725708,-0.007172795,0.003686514,0.032064376,0.033063025
4.183721708,-0.010134472,0.001230364,0.037152624,0.038529713
4.193717708,-0.013934308,0.001587327,0.035505463,0.038174893
4.203712708,-0.002559007,-0.001358445,0.03595219,0.036068738
4.213708708,-0.015939697,0.000198559,0.023678885,0.028544753
4.223704708,-0.007886277,0.011266598,0.023678885,0.027382826
4.233699708,-0.000275751,0.009945365,0.02772048,0.029451848
4.243695708,-0.010597041,0.006366942,0.029965811,0.032415815
4.253691708,-0.006041165,-0.002756158,0.029067094,0.029815902
4.263687708,0.000125631,-0.003608929,0.031014217,0.031223737
4.273682708,-0.004029517,-8.75621E-05,0.024578186,0.024906463
4.283678708,-0.011461582,0.002090809,0.028168961,0.03048327
4.293674708,-0.011068647,-0.001014812,0.037599351,0.039207856
4.303670708,0.000713463,0.000182406,0.034455888,0.034463756
4.313665708,0.001556801,0.003139014,0.029816122,0.030021295
4.323661708,-0.009808341,0.004075391,0.019936666,0.022589445
4.333657708,-0.007538582,0.002190157,0.031462698,0.032427278
4.343653708,-0.00398609,-0.004056588,0.027719895,0.028297304
4.353648708,-0.004426619,-0.00921407,0.035652813,0.037089312
4.363644708,-0.001017397,-0.002461203,0.024723782,0.024866805
4.373640708,-0.014488062,-0.001754375,0.022329347,0.026675485
4.383635708,-0.002915771,-0.005109599,0.035500785,0.035984934
4.393631708,-0.010885179,0.008366918,0.034003898,0.036670935
4.403627708,-0.005880207,-0.004889707,0.032059114,0.032958654
4.413623708,-0.006052286,0.007633942,0.027568452,0.029239131
4.423618708,-0.013202415,0.00774154,0.018735064,0.024191689
4.433614708,-0.010416888,-0.006850634,0.027118801,0.029847481
4.443610708,0.002877145,3.77511E-05,0.033855379,0.033977434
4.453606708,-0.008059135,0.005106584,0.025172263,0.02691969
4.463601708,-0.014094805,0.003693768,0.031459774,0.03467023
4.473597708,-0.008580775,0.003442439,0.021878527,0.023751843
4.483593708,-0.002217246,0.007545439,0.029062416,0.030107704
4.493588708,-0.009679296,-0.005321706,0.029209181,0.031227962
4.503584708,-0.003708836,0.003811407,0.022922255,0.023531087
4.513580708,-0.006240085,-8.84483E-05,0.023970076,0.024769155
4.523576708,-0.009603024,0.000957372,0.02292167,0.024870416
4.533571708,-0.006364973,-0.00140568,0.029659417,0.030367249
4.543567708,0.000539968,0.00040946,0.033551323,0.033558166
4.553564292,-0.006471059,0.005223281,0.027863152,0.029077698
4.563560292,-0.00322272,0.001789147,0.026515954,0.026770931
4.573555292,0.003512066,0.002101087,0.037442645,0.037665646
4.583551292,-0.00624817,-0.004262127,0.022624632,0.023855383
4.593547292,-0.00442541,-0.004560819,0.029358285,0.030038213
4.603542292,-0.003979809,0.009841604,0.029208012,0.031077387
4.613538292,-0.0042178,-0.00260752,0.02531669,0.025797747
4.623534292,-0.012167983,0.001839872,0.018583621,0.022288919
4.633530292,-0.008853278,0.003391942,0.024871716,0.02661744
4.643525292,-0.007840442,0.004632183,0.031159812,0.032463265
4.653521292,-0.001397768,0.011266305,0.026970282,0.029262254
4.663517292,-0.004221075,0.003558615,0.02248079,0.023148804
4.673512292,-0.007646418,-0.000502513,0.022631063,0.023893205
4.683508292,-0.011412228,0.010957308,0.029667018,0.03362192
4.693504292,-0.008059533,0.003398036,0.028320989,0.029640869
4.703500292,-0.01006954,0.006051932,0.024878148,0.027512612
4.713495292,-0.003809708,0.009044583,0.028470093,0.030114192
4.723491292,-0.005879439,-0.000730756,0.024578771,0.025282757
4.733487292,0.004977502,-0.001046067,0.025028422,0.025540002
4.743483292,-0.004644009,-0.004759195,0.033861226,0.034507961
4.753478292,-0.011991751,0.004658431,0.02458111,0.027744081
4.763474292,-0.001538672,0.004116184,0.021887882,0.022324647
4.773470292,-0.008232839,0.001240706,0.02398294,0.025387012
4.783465292,-0.009772557,0.006858948,0.032515782,0.034638477
4.793461292,-0.003720761,0.003042197,0.035209009,0.035535522
4.803457292,-0.001475131,0.004969037,0.032963094,0.033368142
4.813453292,-0.003892423,0.005426152,0.033563603,0.034221477
4.823448292,-0.010495309,-0.000334698,0.024733137,0.026869902
4.833444292,-0.006775397,-0.000741034,0.01455372,0.016070653
4.843440292,-0.0067879,0.004009262,0.023836759,0.02510659
4.853435292,-0.002353239,0.000688309,0.024436099,0.024558795
4.863431292,-0.011871264,0.0003424,0.014408124,0.018671855
4.873427292,-0.004297379,0.012154269,0.026829364,0.029765895
4.883423292,-0.007147084,0.007420774,0.029373488,0.03112797
4.893418292,-0.001959978,0.007300715,0.025930063,0.027009444
4.903414292,-0.006738788,0.001473571,0.017100182,0.018439059
4.913410292,-0.001110304,-0.002175466,0.035066337,0.035151293
4.923406292,-0.001001904,0.000504459,0.028929684,0.028951423
4.933401292,-0.003120472,-0.000528232,0.03177377,0.031931001
4.943397292,-0.003718053,0.000412402,0.028180656,0.028427862
4.953393292,-0.000424693,0.002195794,0.023390617,0.023497294
4.963388292,-0.008626847,0.006866166,0.030575091,0.032502352
4.973384292,-0.012473047,0.001005474,0.036413535,0.038503681
4.983380292,-0.004729059,-0.005138423,0.030725364,0.031508973
4.993376292,-0.011797075,0.010420524,0.02653408,0.03085151
5.003371292,-0.008008831,0.004617062,0.018003577,0.020238266
5.013367292,-0.010568116,0.005551995,0.022345719,0.025334579
5.023363292,-0.012511228,0.008596375,0.033723816,0.036982757
