"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.848326833E0,-7.248601456E0,3.105054529E0,5.661374767E0,9.707458521E0
2.858379833E0,-8.837932557E0,3.856666154E0,5.157803199E0,1.093553197E1
2.868432833E0,-7.194317075E0,-1.016500434E0,1.196930307E1,1.400198869E1
2.878485833E0,-4.555334457E0,7.605406741E0,8.942963169E0,1.259245306E1
2.888538833E0,-1.222228285E0,1.129052670E1,2.454055359E0,1.161861536E1
2.898591833E0,4.526231988E0,7.741139327E0,1.219710913E-3,8.967274702E0
2.908644833E0,1.278513817E1,5.125225437E0,-5.331315815E0,1.476992289E1
2.918697833E0,1.813058904E1,8.184782197E0,-7.052314519E0,2.110554569E1
2.928750833E0,1.698354893E1,7.044276352E0,-6.722336259E0,1.957683755E1
2.938803833E0,1.589706376E1,4.566276644E0,-4.997980669E0,1.727852220E1
2.948856833E0,1.325832059E1,5.433198870E0,-2.623208292E0,1.456653481E1
2.958909833E0,1.087279226E1,6.654020315E0,-2.451270331E0,1.298084450E1
2.968962833E0,8.926889173E0,7.043509197E0,-2.354614686E0,1.161226001E1
2.979015833E0,6.018821492E0,8.472702019E0,-1.874226598E0,1.056056897E1
2.989068833E0,2.181181592E0,7.270719134E0,-3.210999645E0,8.242052449E0
2.999121833E0,-2.083287362E0,5.982894444E0,-5.653916059E0,8.491282528E0
3.009174833E0,-5.416744221E0,6.095144028E0,-5.304660113E0,9.727862951E0
3.019227833E0,-6.695575308E0,5.507258534E0,-3.281113023E0,9.269645513E0
3.029280833E0,-5.391701181E0,3.875169083E0,3.814014224E0,7.657289439E0
3.039333833E0,-4.142835320E0,2.682570394E0,7.317285190E0,8.826207054E0
3.049386833E0,-4.124487635E0,2.037193322E0,6.832162757E0,8.236504284E0
3.059439833E0,-4.470515332E0,2.884387043E0,2.582378939E0,5.913871568E0
3.069492833E0,-6.159455214E0,2.282747144E0,-1.174401862E0,6.673008526E0
3.079545833E0,-6.223254769E0,1.779372042E0,-5.646704103E0,8.589547835E0
3.089598833E0,-5.170957096E0,1.896865994E0,-4.976792114E0,7.423298298E0
3.099651833E0,-2.967087722E0,1.333087986E0,-3.251241353E0,4.599054627E0
3.109704833E0,-4.466774868E0,2.936924860E0,1.399948411E0,5.526071019E0
3.119757833E0,-2.302942549E0,1.802157472E0,-4.364768144E-1,2.956658240E0
3.129810833E0,-2.389399480E0,1.637403985E0,2.346344385E-1,2.906092739E0
3.139863833E0,-4.134795691E0,2.015803623E0,1.589025292E0,4.866723850E0
3.149916833E0,-2.792704748E0,1.268684998E0,7.938694525E-1,3.168436545E0
3.159969833E0,1.176868144E0,1.701566652E0,-4.732031760E-1,2.122326305E0
3.170022833E0,-1.250134706E-3,4.103026307E-1,2.236400943E0,2.273727994E0
3.180075833E0,-1.096137684E0,8.688196474E-1,5.178199165E-1,1.491476741E0
3.190128833E0,-2.154808603E-2,-7.122084081E-2,2.240205580E0,2.241441003E0
3.200181833E0,-3.055594102E-1,-2.036504520E0,3.128098406E0,3.745092369E0
